Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,311.1980006,2783.792271,39.6047686,20.32375615,60.02448705,110.9895052,130.6448703,130.4865828,120.9628131,110.3616005,107.6990465,105.1864953,107.1599838,111.4568944,109.9319908,110.2988277,107.6629313,100.7185565,96.93868555,95.83189419,96.14020724,94.2091461,97.81969461,106.9457012,100,95.88705202,97.42978183,97.24162403,97.34631527,102.0834658,102.2630532,98.53248493,95.93814968,96.01467348,95.96910817,93.03095259,97.07231556,98.72212613,
Netherlands,,,,,,,,,,,,,,,,,,,,111.4109898,107.597545,99.86643675,102.8932321,101.4663569,98.03646103,95.81800982,101.1996686,103.1391404,101.220226,97.41958098,99.52299404,97.11584362,98.75155414,100.2896709,101.0265624,105.3673624,102.8114734,97.08519143,98.59506114,97.41034718,92.60005703,95.1030719,98.38201572,104.3662296,105.3105976,103.8070671,102.4390916,103.1428392,103.6600764,105.1217445,100,99.40962444,96.6888628,99.81505368,100.3507729,95.96545354,97.32323576,97.93802636,99.82715053,99.80754067,101.8763872,102.0982074,102.237382,103.3429141,
Norway,,,,,,,,,,,,,,,,,,,,93.13982362,94.5637195,98.12869892,102.2895954,101.4599841,99.8725276,98.78591038,97.33619462,99.33215326,102.1388635,101.671255,100.9196338,97.22454305,97.3429476,93.57542364,91.39231659,94.10430342,93.56916559,94.2068556,91.91347828,91.48989394,89.45065381,92.58187996,100.4711806,99.96848283,95.81145512,99.02643526,98.73872307,98.90999019,99.05236936,96.54643795,100,100.3856994,99.59791672,98.11709667,93.19092374,84.25206117,84.74829211,85.54169085,85.97816831,83.61400393,78.1211611,83.08897163,80.89151204,74.08710319,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,85.26401674,84.51319064,85.8903689,88.41753627,85.28090078,79.14522404,80.66354829,81.56277408,94.23807464,101.1115179,96.18493139,93.58400874,89.00536949,79.78601602,82.58408854,87.97549121,93.17816233,99.25524944,101.3263682,88.6425696,84.80039484,77.01722375,75.59807711,82.55369328,93.80436492,100.2544504,105.7475468,98.0816388,104.9146317,97.48901293,91.34318968,100,104.1895653,107.7022524,110.0253454,112.9643947,105.1333587,106.204194,107.899952,103.3170551,101.6820884,100.8819483,107.6155757,105.4906627,105.666442,
OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,,,,,,,,,,,,,,,,,,,,,209.3245245,237.5312472,217.573659,210.1133061,214.5747192,200.4542691,165.4815353,146.3479836,142.5045672,133.7250945,126.6376096,123.9289017,121.6445785,120.0531422,119.2236794,118.5286597,115.3062079,116.9637912,118.746163,109.8199959,107.9072465,98.08062788,101.6268409,98.84531991,98.02254557,100.9768651,103.7856686,102.3279631,97.38539934,96.48685949,100,102.4229773,103.7974277,100.8821951,107.8170606,116.0086068,119.6683772,121.6339928,107.1173777,97.26647383,97.59492865,100.2803789,97.06170871,91.3945512,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,,,,,,,,,,,,,,,,,,,,117.1610968,123.3943719,127.6506613,132.4832736,111.37653,110.1344046,120.583648,94.46539501,87.17968718,88.93004343,95.50271224,90.68481217,90.81113293,100.3703963,98.8142841,107.1347854,108.8131226,116.0082595,114.4157261,95.47201062,100.3598035,91.59386787,86.43662932,86.74589821,79.40149115,76.01727509,80.03561637,88.21637425,95.32568406,97.76202671,96.01236923,100,100.2167848,104.7585822,107.5974208,106.3188949,111.4899871,108.3967012,103.448156,100.6104541,105.3905127,111.2775927,111.1248523,109.3228592,113.0644787,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,134.0128457,137.3945512,135.0969962,130.8755241,131.8614811,126.7658488,119.8164081,118.3323311,117.2917265,120.5669127,108.2605054,111.7220503,111.5408535,116.3673515,110.6501103,93.94344258,100.5360865,101.055765,88.73724912,80.46891086,88.33381585,82.62781476,77.18948643,85.54034238,88.37340254,89.07442894,89.35835903,84.72651449,95.34884543,102.5959503,100,109.0504139,128.2409096,126.9831727,122.7832385,127.91528,121.3536819,122.5291499,120.8257471,124.6849575,127.4628738,122.5406279,130.9124251,130.2898102,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.10784413,61.68007718,65.75837579,67.10919438,72.5448544,78.58642483,80.92185644,86.09266293,83.34024557,91.68964715,103.1824493,98.86391023,88.45231331,87.48472547,97.21610832,99.12971977,102.514221,111.8266408,94.85405908,100,98.42758864,95.67754612,96.26748784,96.86360112,92.5658611,88.94936654,92.04972354,93.51506461,92.37174333,92.93242833,92.59672259,94.00970991,105.0904436,
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,75.77728211,76.48998145,80.26323584,79.06455815,72.77436869,73.66817637,74.43966379,74.10841967,73.28160662,74.49997882,78.08344982,83.28469014,89.20132038,97.15946377,94.56005623,93.54082393,96.41939888,97.20841665,95.55564632,95.94597216,95.43583182,93.14496699,95.39803753,97.80182623,102.214895,103.2264517,102.424349,102.998101,103.9386606,103.9590461,103.037813,100,100.8078325,99.27593447,99.32802402,98.47021224,95.15535414,96.67790238,96.87419323,98.00448498,96.44643432,97.71222432,96.65358257,94.35970682,95.60500199,
Paraguay,,,,,,,,,,,,,,,,,,,,,188.1792473,204.5359376,175.9642485,167.5993361,164.882827,142.5916834,142.5016072,112.9902412,120.7821793,90.09864144,89.15927443,100.0914831,97.13492659,97.9182451,103.2297198,104.3239878,108.5997723,111.6820401,101.8949652,105.0287528,101.7541654,98.02501034,85.16384802,79.59829045,82.05267,76.93139724,86.30636402,94.47455922,108.2280679,99.17047214,100,112.1913935,110.2686467,115.3400843,117.5734629,114.7816826,110.9746038,110.2807351,113.7223839,110.2855006,108.8610557,107.763017,109.8323189,106.5098066,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.31616405,41.96581897,57.25741343,62.96724121,61.44369629,55.29337285,65.28514798,84.65945662,72.66094436,81.74278107,83.02465516,83.6218301,81.095348,82.86684302,97.48207388,104.3833951,112.6636445,106.4160453,98.65180443,100,102.5612143,96.58092796,101.136124,101.8220546,98.32774941,96.61020199,95.20023936,97.72943817,97.2504769,98.615693,99.56651683,103.2902113,108.8560481,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.85025886,60.25471151,74.38462605,79.48285723,70.16214695,47.9558391,54.06553869,63.5650286,66.49656312,68.80057482,74.31963335,81.14879002,88.94343837,93.51564291,99.08712946,92.17306203,100,104.3818538,105.5626378,107.0044746,97.73824605,79.57113864,79.3189177,91.77924904,85.0111313,87.22615847,80.81457917,79.44785822,102.2515645,81.84674685,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,240.8882153,241.9448942,247.0059205,244.4812173,239.6244941,223.3964671,170.7344907,145.1840892,136.0008729,137.7835359,127.3020815,127.3958406,120.0063464,123.3135395,118.9596539,115.289203,117.4376347,122.7272039,128.6874028,123.2896446,124.7800284,126.8663708,123.1177282,112.7423435,104.8531174,101.5259158,99.68849773,96.59888169,94.29745471,100.7123157,100,96.52788646,99.28215278,101.5628916,103.8003706,113.5812615,117.2738101,114.9051477,113.9584397,112.9419647,115.795338,113.5646115,118.2167969,118.9606543,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,,,,,,,,,,,,,,,,,,,,96.25962987,95.9152256,101.422108,106.3618483,107.6837119,109.4392413,106.7382015,91.01493043,85.42274526,83.74009746,87.51293754,93.03924459,96.06268104,97.72810191,98.00445785,102.5303695,104.2720234,107.2246792,108.5592632,105.9057094,98.68748929,98.52331767,99.03946956,96.46603773,93.07706013,92.03478662,90.6067765,91.82732515,92.25299388,97.01505199,97.03326156,100,105.1691405,110.0351513,112.0566119,111.3352134,108.3180805,108.266135,107.0640007,106.3100487,106.5302706,103.5938287,103.3605792,109.6047855,117.5283427,
Solomon Islands,,,,,,,,,,,,,,,,,,,,130.6068733,138.337428,147.624878,151.9619387,137.7147371,139.077123,126.9230149,107.3025837,92.92516514,95.68495683,98.8055943,90.64929991,92.92857084,91.93496561,92.27810434,95.7775432,93.60165059,99.51797591,108.4660727,104.9886916,108.9077004,113.4340763,122.4007104,102.2816642,89.13854097,87.30437644,89.22330823,95.69774786,94.05950065,100.5401672,107.8664021,100,102.4726417,111.1326225,118.4625478,124.54762,127.6991477,128.6258647,127.4618264,126.9074101,127.4997693,129.8715248,124.7652255,132.2726624,135.942396,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,266.4014697,304.8443306,373.5762248,444.6714229,561.1852498,491.6102612,329.99174,151.8635717,178.676558,156.5248015,116.0839187,117.2989862,106.2546328,117.6179381,135.8016049,122.6823659,123.2543347,141.0026141,120.2985082,142.580785,130.8935386,142.836607,123.479183,102.0998244,91.35183711,92.8061846,96.08205534,96.65378632,101.4268257,103.6657645,100,102.0012405,118.1074153,126.8436364,131.7878499,142.6255786,130.0489331,111.9177955,100.7014607,103.9870176,107.2511247,106.6930045,103.5116233,95.07021507,
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.90922909,44.38747683,44.98160492,47.56594326,48.00270354,49.34115646,50.03854896,52.91136431,53.69465314,52.28045595,57.55326479,58.6478634,60.15271224,68.29690792,74.79329496,76.68166874,81.07306758,89.61258274,97.61833874,104.7773888,100,100.8861173,100.1084478,101.3997354,101.3662371,97.59640512,98.25011259,98.4250322,100.5928014,100.8193861,103.1434354,103.7233424,106.3152757,113.2865591,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,143.2238564,147.5810321,147.7292241,133.031909,120.500125,126.3227304,129.0448451,128.2287054,127.895016,131.7721813,135.4720856,140.8717348,146.7686605,146.709327,120.4082759,118.6387977,118.437273,127.8747963,120.9012333,117.0556966,113.8351802,111.2036235,101.930234,104.6623545,111.6244936,112.1851912,107.1853784,106.3890454,107.7712809,105.1977782,94.80120672,100,105.8385539,105.1222628,106.4415645,100.7838954,93.24314706,93.94018211,93.12307341,89.26427828,85.70514257,87.71369422,90.27417347,84.85094873,83.44043153,
Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,,,,,,,,,,,,,,,,,,,,,157.1647888,155.8396776,149.3857681,146.8175377,133.3180096,127.5153862,137.2486632,136.3453188,129.3945109,120.5103813,124.7766865,118.5010317,119.8994485,113.8156659,78.96599253,109.0067291,93.56082356,94.27564621,98.30419389,94.11102704,89.88025665,91.5434739,94.93254714,98.33158855,99.10215479,100.7593487,99.38643998,99.80856839,104.5143127,107.211033,100,100.6909238,96.35073896,98.20126647,99.46188455,94.47433626,95.90923286,95.38469469,96.86360287,94.41427178,96.30035741,97.82718307,95.8189783,103.8338434,
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,76.65610006,78.63591721,86.54830356,95.92520668,109.8779858,126.1513144,131.9093686,91.25605956,84.56831143,79.93689845,79.11771531,81.07320143,81.11238763,82.82171137,74.75239009,69.65149395,68.0660547,68.74660425,67.26907801,69.90112581,71.05207489,72.65047517,76.76936957,78.71621409,77.38287105,76.0010063,77.30022245,80.44309156,81.88978591,86.77946113,94.83024668,100,98.70497942,107.3168668,111.2100066,117.2343852,131.079035,129.3693158,126.5194783,124.6918157,126.7784949,127.9793794,123.9422081,128.5586385,129.7218023,
Tunisia,,,,,,,,,,,,,,,,,,,,226.779854,221.0417333,221.0776129,220.0099737,217.4871313,217.451925,214.9855127,184.5515925,147.8186539,132.8652239,131.1717254,127.861927,130.4472558,133.1151754,128.0880075,129.1304829,131.7988729,131.9904895,131.3760477,131.7223295,132.7025301,131.0184037,128.9723706,127.5332735,121.30959,116.7484121,111.0606144,108.2900019,104.623149,103.3307446,102.5201305,100,97.79942016,96.38123552,93.5452709,93.47985915,97.49279154,92.49892084,84.40248453,79.22453452,78.38919491,85.20497052,85.84684597,86.42656075,88.56989906,
Turkiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,2202.656581,1564.395379,542.8869424,429.5221587,293.4518404,384.3540529,401.1137001,511.804825,470.4084806,384.8583111,245.071496,179.9531915,120.1726771,118.6888271,148.5854946,145.2794224,145.5142731,152.4954434,135.5983219,123.4146653,116.9856273,114.1118504,109.1962548,95.83192292,99.42838589,104.1415111,104.3578129,107.9409292,111.2867731,108.3544358,100,94.10365792,104.9577195,106.0154655,107.7178176,101.2130942,98.00538542,95.53363824,92.12785743,95.48292331,97.21974374,98.71712268,102.8326109,107.691983,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.91867713,167.5025197,96.22605808,115.7590944,136.527265,124.7263008,98.4083179,97.75557946,108.1544367,103.9655732,95.50882303,93.53485564,103.2523543,107.5535787,108.3586936,117.501934,97.92490925,100,99.38901306,101.4620672,97.99045763,76.80767956,71.55881831,71.92790609,76.22841508,80.47351356,93.06965408,91.80858801,93.93476721,94.78072683,91.64544731,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,,,,,,,,,,,,,,,,,,,,,106.3784409,120.517181,125.5430607,78.14437713,76.26959484,73.55419527,72.30156583,70.15936566,67.17150079,68.30264688,62.92463719,71.61441913,76.84443907,90.71090921,98.99816202,102.4655277,103.5410137,107.137432,109.0180504,114.435502,113.3493622,110.5899877,94.00526972,73.59432243,72.46197111,81.10005191,81.74008309,81.40716217,88.24013771,90.09182233,100,102.0719351,104.8081343,111.0869766,106.8233336,107.3796203,108.8013465,115.7179774,117.5019357,113.7961807,108.5413166,106.2042118,118.0336713,127.5609605,
United States,,,,,,,,,,,,,,,,,,,,,105.8474281,116.6925481,130.5275377,136.6421375,145.062453,150.193026,126.1136327,113.5263405,107.3378148,110.9964778,105.8373529,104.3750193,101.7895595,104.7544039,104.1961029,100.7434173,103.7466196,108.8670929,116.7190574,115.5670395,119.4663372,126.2296519,125.9219808,117.9983524,112.4018378,110.8406664,109.9262798,104.8923906,100.4414054,104.6963286,100,95.00853352,97.36996438,97.55648339,99.19606981,109.9058598,114.5684021,114.3386779,113.2078495,116.4514798,118.0081327,115.6279301,126.6268092,127.5373504,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,112.1888908,111.2790061,117.6547129,121.8771963,126.3001682,128.3417062,127.1147702,125.014146,119.2742724,115.102273,125.3623934,122.5729569,117.3954454,111.9258671,119.577024,116.2192213,110.001487,113.5603138,114.6708729,116.7445719,116.5272448,117.6655472,119.0669014,116.5944434,108.1229315,103.4655333,101.3447335,100.0854402,98.1826304,99.14268625,102.5230346,100,96.77738819,99.75762188,98.55872142,97.95639132,103.7008454,104.4364779,104.1020834,102.9521032,105.6866093,104.2951493,101.3111737,106.1905267,105.8756813,
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,80.54853918,90.32616554,97.66235305,103.4386609,72.86334999,72.72676376,68.13902481,42.68252798,52.08716631,41.70988979,36.80868401,39.41887316,40.9648231,43.085084,41.72239449,51.70714837,42.90118234,54.7905734,67.49162441,76.989294,79.97580951,85.06193778,66.51301619,57.7522583,55.76298511,54.59116559,57.80778258,63.34825731,75.95472926,99.06259139,100,70.79993026,84.98644584,83.23650221,128.958978,309.7518464,741.7012731,,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,104.2009098,110.4368043,114.8075961,117.0034068,107.3321854,102.7983047,93.45671204,86.87225688,83.17147194,83.31053455,80.61983559,84.6111921,77.45770707,79.9683274,78.11512933,83.73265768,76.24358452,78.60395963,83.68209752,83.23235241,78.13300865,74.68010807,76.92873054,81.31368238,80.47004198,89.81417092,88.92269213,88.97128528,90.03926634,92.75182669,100.0111764,100,102.4385978,103.2696488,102.7819909,101.4677871,103.4859868,104.6607445,103.7791552,104.8480516,105.6649897,103.5934878,104.0733284,111.9872277,116.8279232,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,,,,,,,,,151.21127,165.3363637,174.121071,164.994002,181.5183488,160.1929926,121.571977,112.2160696,126.7305688,120.6020357,121.4771548,125.0392581,129.9519073,134.1087119,131.4396294,125.84663,122.4326979,112.6328349,119.0674563,109.4928967,103.5618789,100.4126386,88.66246709,75.99566462,98.68383089,104.6041019,104.4846669,98.52563543,92.01433173,80.37581197,87.47114681,100,98.26327609,92.42159342,82.10444491,77.09572854,75.24329247,70.67391733,79.64623452,80.82614891,78.27280129,71.05426223,77.65854932,75.99508554,69.83210846,
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.24544908,64.99901119,53.32124214,49.23471686,47.00491833,53.38121022,51.2561416,49.20358573,53.71310091,62.20290322,58.14037486,58.2268129,59.77358894,68.36222064,69.98711815,61.94755461,65.13832028,80.42118761,105.6310786,97.62709428,112.5977569,95.62433678,100,97.15538161,99.71193917,103.0291098,98.43263792,86.74141006,85.66393997,94.20367456,88.52482113,79.8100494,66.4553733,69.78061081,90.9506212,84.52368831,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
